user_id,recommendations
2479,"[860248, 8090546, 5565925, 910032, 1101010]"
2480,"[874972, 1082185, 1029743, 1127831, 951590]"
2481,"[850102, 1126899, 1082185, 8090537, 1096036]"
2482,"[874972, 1106523, 8090537, 1024306, 908531]"
2483,"[981677, 1070820, 878996, 1082185, 951590]"
2484,"[874972, 995242, 983584, 1082185, 1044078]"
2485,"[874972, 995242, 893018, 1031864, 1051211]"
2486,"[1071302, 1082185, 995242, 981760, 916122]"
2487,"[1099089, 1135834, 908318, 10344585, 12301839]"
2488,"[860248, 962229, 1082185, 1070820, 981760]"
2489,"[1134483, 962568, 13008321, 1048727, 1042702]"
2490,"[874972, 986912, 861445, 857902, 1006184]"
2491,"[874972, 962229, 995242, 1096036, 890695]"
2492,"[1130729, 986912, 951590, 1106523, 1053690]"
2493,"[874972, 1082185, 1029743, 1127831, 951590]"
2494,"[874972, 862349, 859075, 1082185, 1010190]"
2495,"[874972, 1082185, 1029743, 1127831, 1106523]"
2496,"[1000753, 1082185, 1133018, 981760, 916122]"
2497,"[12731517, 1126899, 986912, 1024306, 1081177]"
2498,"[874972, 1106523, 868645, 1082185, 1053690]"
2499,"[956599, 1081177, 951590, 1070820, 1082185]"
2500,"[1065538, 1029743, 981760, 1082185, 1096036]"
